Data,BREW11,BCIC11,BDEF11,BMMT11,BBOI11,AGRI11,BBOV11,CORN11,BBSD11,FIXA11,IMBB11,B5MB11,BIEU39,CMDB11,DEBB11,SPXB11,SMAB11,XBOV11,CRPT11,DEFI11,BOVB11,GENB11,ESGB11,BITI11,GURU11,ELAS11,QDFI11,BOTZ39,BLBT39,BURA39,BITH11,ETHE11,HASH11,ALUG11,BDOM11,BLOK11,BNDX11,BTEK11,BXPO11,CHIP11,FOOD11,JOGO11,LFTS11,NFTS11,NTNS11,PEVC11,SCVB11,SVAL11,USDB11,USTK11,WRLD11,BTLT39,BIYT39,BOVA11,BIEM39,BIVB39,BIJR39,BITO39,BAER39,BIXN39,BIAU39,BHYG39,BLQD39,BRAX11,ECOO11,BACW39,BAAX39,BCHI39,BNDA39,BEWJ39,BIWM39,IVVB11,BIVE39,BDVY39,BSOX39,BSHV39,BSLV39,SMAL11,BGOV39,BIYE39,B5P211,DNAI11,REVE11,HTEK11,YDRO11,IB5M11,BOVV11,DIVO11,FIND11,GOVE11,IMAB11,MATB11,IRFM11,ISUS11,MILL11,SHOT11,SMAC11,SPXI11,TECK11,META11,NSDV11,NDIV11,IBOB11,PIBB11,QBTC11,QETH11,BOVS11,WEB311,ACWI11,XINA11,ESGD11,ESGE11,ESGU11,EURP11,BOVX11,XFIX11,NASD11,GOLD11,URET11,USAL11,UTEC11,TRIG11
2024-07-19,118.21,118.02,119.26,114.23,7.5,49.93,66.25,6.31,107.75,16.06,129.9,117.35,53.93,13.57,13.01,13.43,7.56,125.13,14.9,29.27,129.37,15.14,102.9,103.0,10.44,124.38,4.17,43.32,28.05,52.9,86.5,57.59,57.33,40.92,107.96,195.15,104.42,77.12,124.26,105.61,84.5,94.84,121.61,7.08,54.46,171.69,85.11,126.8,102.8,14.46,113.52,34.585835354,52.767055241,124.0,50.2,77.4,79.5,67.55,37.34,15.24,63.49,54.375389505,60.313765216,106.74,,63.27,40.26,29.27,78.85,49.1,60.77,343.76,70.07,71.19,34.39,61.59474825,49.95,100.63,42.268303861,91.08,89.42,35.57,62.43,55.73,38.6,111.45,130.15,91.33,122.47,56.12,99.3,55.59,83.04,35.12,66.55,14.8,52.88,334.77,82.39,36.82,117.33,110.08028037,104.31,224.76,22.9,13.97,98.34,33.98,13.22,5.97,10.51,8.5,11.58,12.48,12.93,12.03,15.26,14.13,10.65,13.06,19.05,36.74
2024-07-22,119.33,118.88,120.9,114.69,7.48,50.11,66.51,6.38,108.52,16.07,130.0,117.6,54.02,13.55,13.01,13.41,7.64,125.35,15.2,29.48,129.62,15.34,103.15,103.46,10.45,124.88,4.19,43.56,27.87,52.63,87.15,57.09,57.15,41.25,108.96,202.14,103.93,78.01,123.73,107.68,84.24,95.33,121.68,7.25,54.52,173.05,86.36,127.7,102.07,14.7,113.91,34.167578779,52.557820316,124.26,50.2,77.57,80.54,67.3,37.74,15.43,63.11,54.236296603,60.154494669,106.92,107.13,63.78,,29.85,79.04,48.86,61.29,345.27,69.84,71.12,34.35,61.177089318,49.55,101.8,42.02904931,90.0,89.55,36.12,63.02,56.16,38.59,111.8,130.16,92.25,123.16,56.11,99.2,55.83,83.34,35.67,67.39,15.23,53.55,336.1,83.6,36.9,118.19,111.02838795,,224.9,22.98,13.78,98.52,34.26,13.27,6.03,10.56,8.52,11.65,12.57,12.95,12.03,15.39,14.05,10.74,13.13,19.29,37.31
2024-07-23,117.68,117.06,119.55,113.72,7.6,49.52,65.7,6.33,107.08,16.03,129.65,117.35,54.17,13.16,13.0,13.56,,124.1,14.92,28.85,128.28,15.38,102.1,100.3,10.43,123.58,4.05,43.68,,52.55,84.45,56.8,56.29,41.2,107.91,200.1,104.08,78.62,122.06,107.86,83.82,95.37,121.71,6.95,54.41,175.11,84.76,129.2,102.34,14.72,114.56,34.446416496,52.508002477,122.95,49.95,77.9,81.48,68.11,39.13,15.39,63.68,54.365454297,60.26399317,105.87,107.28,64.07,40.15,29.34,78.99,49.21,62.34,345.5,69.87,71.47,33.88,61.206922099,49.8,99.8,42.178583404,,89.43,35.98,63.1,56.14,39.08,111.05,128.8,90.86,122.56,55.5,99.0,54.41,83.16,35.14,67.39,15.5,52.3,336.4,84.17,36.48,116.38,109.18207319,103.27,222.9,22.39,13.51,97.56,33.15,13.27,5.93,10.52,8.47,11.65,12.5,12.83,12.03,15.38,14.13,10.76,13.14,19.35,36.74
2024-07-24,116.79,116.43,118.15,113.57,7.6,49.0,65.81,6.36,106.76,16.0,129.45,117.1,54.23,13.38,13.01,13.36,7.43,123.96,15.2,28.56,128.12,14.88,101.47,102.14,10.29,123.06,4.0,42.68,,51.95,85.8,55.74,56.71,41.05,107.03,202.05,105.1,78.97,121.54,103.3,84.41,94.72,121.75,7.19,54.43,172.67,83.82,129.18,103.28,14.3,113.3,34.506167435,53.305087904,122.86,50.05,77.0,81.12,67.26,38.55,14.99,64.23,54.742992175,60.672123946,105.74,105.85,63.4,40.01,29.35,78.62,48.77,64.36,342.5,70.37,72.38,32.65,62.27095795,49.94,98.65,42.627185686,90.0,89.39,36.69,61.62,57.21,38.63,110.96,128.8,90.51,122.01,55.24,98.55,54.14,83.1,34.73,66.52,14.99,51.8,332.95,80.24,36.5,115.99,108.95253135,103.27,222.85,22.78,13.4,97.42,33.23,13.17,5.93,10.51,8.41,11.53,12.53,12.81,11.99,15.01,14.25,10.7,12.98,18.8,36.26
2024-07-25,115.95,115.54,117.41,112.73,7.59,48.55,65.48,6.32,106.39,15.95,129.65,117.3,54.01,13.34,13.02,13.3,7.42,123.5,14.48,26.9,127.69,14.73,100.59,99.8,10.29,122.42,3.85,42.68,28.15,51.32,83.5,51.6,54.94,40.91,106.46,184.89,105.0,80.87,121.66,101.3,85.97,94.14,121.82,6.95,54.37,174.0,83.35,131.12,103.44,14.23,112.53,34.038118411,53.354905743,122.41,49.8,76.72,81.7,67.14,39.72,15.01,62.72,54.752927382,60.721895992,105.42,105.43,63.12,39.9,28.94,78.88,48.04,62.52,339.9,70.62,72.67,31.94,62.101905525,47.84,98.07,43.863334195,91.17,89.38,36.95,61.07,56.89,38.97,110.86,128.25,90.22,121.04,55.18,98.87,54.4,83.1,34.69,66.02,15.22,51.64,330.86,79.85,33.3,115.59,108.74294968,102.96,222.05,22.08,12.55,97.06,31.02,13.09,5.85,10.45,8.39,11.47,12.48,12.76,11.97,14.83,14.06,10.59,12.91,18.59,36.01
2024-07-26,117.13,116.4,119.21,114.16,7.54,49.0,66.25,6.38,106.8,16.02,129.85,117.6,54.85,13.46,13.02,13.44,7.41,125.0,14.92,28.5,129.24,14.86,102.16,103.5,10.32,123.77,4.05,42.96,27.72,52.05,87.68,54.25,57.5,41.5,107.53,200.0,105.65,80.98,123.76,102.95,86.3,95.11,121.84,7.06,54.38,176.4,85.28,132.91,103.91,14.38,114.03,35.014050419,53.404723582,123.98,50.3,77.76,83.52,67.87,40.17,15.07,63.82,53.650119373,61.219616451,106.56,106.76,63.84,40.19,29.14,80.55,48.64,63.48,343.9,71.55,73.43,32.4,62.171515347,48.1,99.3,43.025943269,91.17,89.4,37.55,62.1,57.46,39.42,111.35,129.83,90.5,121.95,55.77,99.15,53.92,83.14,34.9,66.94,15.5,52.07,334.92,80.27,36.08,116.49,109.5213959,104.21,225.0,23.28,13.18,98.23,33.4,13.26,5.9,10.61,8.49,11.62,12.67,12.93,11.97,14.98,14.18,10.78,13.08,18.84,36.65
2024-07-29,116.54,115.59,118.93,113.94,7.53,49.03,65.98,6.34,106.39,15.96,129.8,117.55,54.2,13.41,13.04,13.37,7.35,124.46,15.85,28.4,128.7,14.79,101.27,104.19,10.33,122.98,4.14,43.32,,51.1,87.63,54.77,57.4,41.62,106.62,195.5,105.36,79.52,123.15,101.69,85.29,94.17,121.88,7.26,54.45,175.47,83.84,131.0,103.75,14.21,113.27,34.984174949,53.404723582,123.46,49.69,77.24,82.28,67.45,39.7,14.93,63.38,,61.070300313,106.2,,63.37,39.94,28.96,80.12,48.53,62.49,342.25,71.28,73.08,32.3,61.903020319,47.9,97.5,42.816595538,,89.53,36.91,61.47,57.38,38.85,112.0,129.42,90.65,122.01,55.53,99.24,53.98,83.06,34.91,66.33,15.17,51.23,333.39,81.03,36.0,116.5,109.53137598,103.77,223.91,23.3,13.24,97.84,34.0,13.16,5.85,10.5,8.43,11.57,12.52,12.86,11.88,14.93,14.09,10.77,13.03,18.67,36.14
2024-07-30,115.96,114.9,118.69,113.81,7.52,49.01,65.4,6.26,105.92,15.99,130.1,117.95,54.21,13.44,13.05,13.22,7.31,123.68,15.71,28.93,127.89,14.4,100.81,100.88,10.24,121.84,3.97,42.04,,50.95,85.75,53.82,55.89,42.14,106.22,189.38,105.33,78.33,123.19,97.72,85.29,93.81,121.95,7.25,54.52,177.2,83.5,131.9,103.45,13.93,112.75,35.014050419,53.50435926,122.71,49.7,76.81,83.12,67.28,39.79,14.82,64.0,54.623769687,61.040437086,105.5,105.92,63.1,40.05,28.6,80.09,48.36,62.99,339.5,71.54,73.34,31.42,61.903020319,48.45,97.3,42.876409176,91.17,89.59,36.94,61.27,56.83,38.42,111.92,128.52,90.1,121.68,55.27,99.45,53.92,83.22,34.58,64.89,15.09,50.96,331.02,78.9,36.12,115.96,108.94255127,103.02,222.5,22.6,13.0,97.21,32.4,13.12,5.78,10.49,8.36,11.48,12.54,12.79,11.91,14.7,14.22,10.81,12.92,18.3,35.86
2024-07-31,116.94,116.39,118.69,114.5,7.62,49.08,66.43,6.33,106.34,16.08,130.4,118.4,54.9,13.57,13.05,13.62,7.4,125.13,15.84,29.14,129.41,15.21,101.76,101.1,10.32,123.75,3.99,43.5,27.84,53.25,85.42,54.35,56.01,42.0,107.34,193.41,106.46,78.97,124.43,105.82,85.81,95.99,122.0,7.18,54.58,181.11,84.9,133.61,104.75,14.49,115.5,35.392473034,53.305087904,124.04,51.0,78.2,84.32,68.56,40.61,15.25,65.52,55.249687746,61.71733691,106.44,106.68,64.69,,29.36,81.36,50.3,63.48,347.7,72.24,73.99,33.36,61.942797361,49.8,98.5,47.053394864,92.65,89.7,37.75,62.98,57.4,39.52,111.99,130.04,90.9,121.1,55.94,99.45,54.47,83.38,34.96,67.35,15.31,51.44,338.65,82.29,36.2,116.11,109.40163494,104.14,225.14,22.71,13.14,98.36,32.15,13.43,5.93,10.74,8.6,11.75,12.72,12.95,11.92,15.27,14.56,10.84,13.21,19.05,36.43
2024-08-01,116.95,116.17,119.13,114.33,7.58,49.2,66.3,6.3,105.96,16.07,130.97,118.57,54.59,13.48,13.04,13.54,7.37,124.89,15.31,28.0,129.15,15.02,101.8,98.9,10.47,123.99,3.93,42.04,28.12,50.05,84.11,52.51,55.35,43.06,107.08,183.58,108.19,79.83,124.37,100.5,85.5,94.56,122.05,6.9,54.73,177.44,84.7,131.56,106.75,14.14,114.91,36.375907592,54.901264709,123.74,50.8,78.02,82.72,68.32,40.1,14.78,66.21,55.500980511,62.732872539,106.45,107.23,63.95,40.72,29.25,81.32,48.5,62.51,347.5,72.38,74.34,31.43,,49.65,97.97,44.010157689,90.92,89.93,38.52,62.52,58.84,39.02,112.73,129.78,90.85,121.03,55.55,100.12,53.82,83.36,35.0,66.2,14.6,51.4,338.7,81.23,34.97,116.15,109.23197359,104.12,224.35,22.4,12.7,98.16,30.45,13.37,5.96,10.59,8.57,11.74,12.65,12.9,11.92,15.1,14.75,11.11,13.23,18.64,36.49
2024-08-02,116.97,116.21,119.1,113.28,7.55,48.94,65.37,6.24,105.56,16.2,132.16,120.69,54.08,13.09,13.08,13.4,7.4,123.37,14.95,26.99,127.76,14.56,102.38,98.13,10.45,123.4,3.81,40.64,26.79,47.19,82.79,50.9,54.3,42.8,108.48,175.41,108.27,77.57,121.15,94.62,83.68,92.54,122.1,7.15,54.94,166.2,86.26,126.7,107.27,13.79,112.21,37.34393586,55.480223501,122.38,49.75,76.16,79.36,68.31,38.93,14.35,65.81,55.500980511,63.181891032,105.07,106.14,64.2,40.04,29.07,80.48,46.08,59.53,339.73,71.05,72.59,29.47,62.798404784,49.62,99.5,44.449460533,95.58,90.2,37.65,60.34,57.64,36.77,113.95,128.24,89.52,120.75,54.85,102.04,52.85,83.85,35.01,63.66,13.97,52.0,330.92,78.57,33.98,115.15,108.06430425,102.64,221.33,22.1,12.24,96.99,29.05,13.06,5.91,10.36,8.43,11.47,12.5,12.72,11.94,14.68,14.63,11.03,12.92,18.1,36.37
2024-08-05,115.95,115.1,118.25,112.47,7.5,48.4,65.06,6.2,104.19,16.23,132.42,121.07,53.05,12.93,13.07,13.04,7.36,122.92,12.76,22.5,127.05,14.2,101.95,88.35,10.17,123.48,3.45,40.0,26.02,45.55,72.01,41.99,45.65,41.87,108.15,142.99,108.74,75.49,120.0,92.77,82.77,90.09,122.12,6.89,55.03,161.1,86.07,122.97,107.66,13.29,109.78,37.733143101,56.099110485,121.77,48.3,74.52,77.08,64.89,38.56,13.95,65.17,55.182009358,63.141978277,104.51,105.66,61.46,38.94,29.19,78.73,47.46,57.78,332.0,69.43,71.19,29.1,62.947996029,47.44,97.8,44.549302089,86.94,90.49,36.87,58.8,56.28,35.63,115.0,127.69,89.6,121.7,54.65,100.95,52.05,84.56,34.8,61.67,13.54,51.41,323.0,75.78,28.0,113.99,107.04633611,102.07,220.3,19.2,10.21,96.6,25.14,12.78,5.88,10.19,8.25,11.17,12.27,12.69,11.88,14.3,14.52,10.75,12.58,17.53,36.39
2024-08-06,116.33,115.56,118.48,112.79,7.5,48.29,65.78,6.19,105.35,16.11,132.27,121.02,52.65,13.01,13.09,12.97,7.36,123.87,12.99,23.0,128.09,14.31,102.43,88.74,10.26,124.78,3.44,40.44,25.4,45.7,74.95,42.0,47.5,42.02,109.17,154.99,106.65,75.24,118.97,93.27,81.97,90.02,122.18,7.1,54.84,162.74,86.67,123.0,105.5,13.29,108.92,36.565521376,54.571857121,122.74,48.15,74.55,77.28,65.16,38.61,14.03,63.72,54.63377769,61.934617441,105.86,106.67,63.29,38.66,28.8,77.9,44.55,57.85,329.72,69.42,70.96,29.37,62.060421307,46.55,98.4,43.730601333,86.58,90.34,36.63,58.61,55.72,35.41,114.24,128.71,89.9,123.7,55.1,100.85,51.99,83.68,35.05,61.38,13.32,51.42,321.26,75.71,27.53,114.71,107.87468273,103.0,222.37,20.23,10.2,97.36,26.25,12.7,5.81,10.06,8.18,11.14,12.14,12.81,11.87,14.24,14.21,10.88,12.54,17.47,36.6
2024-08-07,118.36,117.7,120.32,113.77,7.38,49.02,66.05,6.3,105.41,16.13,131.52,120.35,52.45,12.97,13.09,12.75,7.51,125.05,12.71,22.49,129.36,14.19,104.43,86.17,10.5,126.09,3.21,40.88,25.3,45.8,71.93,39.05,45.39,41.48,111.25,147.98,105.86,73.17,120.13,90.2,81.78,88.69,122.24,6.81,54.88,158.44,89.54,121.4,104.65,13.07,108.04,35.896883294,54.102700859,124.04,48.3,73.5,76.3,64.12,38.53,13.71,63.47,54.573970599,61.246122418,106.34,107.44,60.7,39.22,28.59,77.9,45.97,56.9,325.81,68.67,70.35,28.32,61.930775561,45.9,100.9,43.331235111,86.87,90.24,35.87,57.36,54.76,34.17,113.98,130.26,90.36,124.4,55.51,100.82,51.95,83.71,35.6,60.14,13.01,52.56,317.24,74.3,27.52,115.0,108.78287,103.63,224.45,19.27,9.65,98.32,25.34,12.61,5.8,10.07,8.2,11.0,12.09,12.93,11.88,14.0,14.1,10.76,12.38,17.18,37.4
2024-08-08,119.69,119.24,121.26,114.96,7.44,50.05,66.9,6.29,106.25,16.16,132.03,120.02,52.6,13.03,13.09,12.91,7.63,126.17,13.48,23.44,130.52,14.51,105.05,91.65,10.45,127.01,3.4,40.56,25.44,45.79,76.89,42.5,49.23,41.52,112.02,157.06,104.94,74.56,123.26,94.98,82.28,90.99,122.28,7.0,54.93,160.26,90.92,122.59,103.48,13.38,109.37,35.367960632,,125.3,48.8,74.2,76.88,64.86,38.84,14.11,63.74,54.175256659,60.667387472,107.42,108.12,61.36,39.2,29.05,77.69,45.7,57.51,330.72,67.47,70.42,29.6,61.31246508,46.55,102.11,42.971805511,87.08,90.28,36.39,58.19,55.76,34.58,114.1,131.35,90.95,125.4,56.25,100.83,52.59,83.8,35.85,61.4,13.2,53.22,321.81,76.2,28.5,115.8,108.79,105.19,226.45,20.42,10.18,99.21,26.95,12.75,5.88,10.14,8.3,11.16,12.15,13.06,11.84,14.29,14.2,10.76,12.59,17.6,37.96
2024-08-09,121.6,121.38,122.73,116.73,7.52,50.61,67.88,6.27,107.17,16.24,132.73,122.04,52.35,13.33,13.09,12.82,7.79,128.05,13.56,23.55,132.52,14.42,106.69,91.87,10.62,128.89,3.34,40.12,24.93,45.2,76.98,42.16,49.34,41.28,113.99,156.7,104.19,74.16,125.29,94.02,81.19,90.25,122.35,6.99,54.9,159.74,93.53,120.99,102.77,13.33,108.64,35.407879324,53.024639661,127.13,48.45,73.71,75.8,64.26,38.45,14.01,63.27,53.487475111,60.318150867,109.04,109.59,61.0,38.82,28.53,76.96,45.1,56.79,327.9,68.16,69.57,29.22,60.634318101,46.1,104.2,42.532502667,86.4,90.37,35.9,57.41,55.17,33.97,115.0,133.16,92.1,128.25,57.05,101.65,52.91,84.0,36.31,61.25,13.11,54.7,319.63,76.2,29.0,117.5,110.15,106.55,230.05,20.56,10.25,100.71,26.8,12.66,5.8,10.05,8.24,11.08,12.1,13.26,11.86,14.2,14.08,10.72,12.49,17.53,38.67
2024-08-12,121.54,121.46,122.42,117.15,7.49,50.2,68.32,6.23,108.02,16.21,133.0,121.68,51.86,13.45,13.09,12.71,7.81,128.53,13.37,22.6,133.02,14.34,107.52,87.0,,129.59,3.22,40.28,24.36,45.5,75.0,43.0,48.27,40.86,114.59,155.2,103.99,74.23,125.16,94.67,80.56,89.99,122.38,6.97,54.94,157.81,94.49,118.77,102.91,13.34,108.55,35.288123249,53.114478094,127.65,48.55,73.43,74.9,64.13,38.53,14.0,64.19,53.487475111,60.587561962,109.69,111.28,60.82,38.93,28.79,76.64,45.11,56.22,327.45,68.42,69.16,29.27,60.6742091,46.84,104.0,42.532502667,,90.33,35.58,56.79,54.77,33.42,115.4,133.68,92.55,129.9,57.52,101.36,53.04,82.75,36.55,61.05,12.9,54.34,319.06,75.93,28.2,117.96,110.9,106.97,230.87,20.12,10.32,101.1,26.02,12.63,5.83,10.02,8.25,11.04,12.02,13.29,11.87,14.2,14.28,10.58,12.47,17.56,39.2
2024-08-13,122.87,122.93,123.49,118.75,7.45,50.82,68.89,6.11,108.07,16.3,133.52,122.85,52.35,13.58,13.1,12.89,7.76,129.74,13.54,23.06,134.32,14.63,107.85,91.02,10.7,130.36,3.28,40.73,24.7,45.43,76.8,43.44,49.0,40.84,114.75,156.53,103.31,74.38,126.27,97.54,81.09,91.7,122.42,6.3,55.06,159.23,91.92,120.06,102.14,13.63,109.04,35.367960632,53.054585805,128.78,48.65,73.96,75.11,64.42,38.48,14.32,63.56,53.487475111,60.258281734,110.48,112.5,61.24,39.04,28.74,75.77,46.15,56.7,329.9,67.71,69.44,30.24,60.125707867,46.2,104.0,42.292882933,85.11,90.53,35.62,57.0,54.87,33.86,116.2,135.15,92.9,132.45,57.75,101.86,53.41,84.33,36.8,61.82,13.0,54.37,321.25,77.55,28.79,119.11,111.7,108.0,233.07,20.43,10.59,102.08,26.1,12.73,5.81,10.12,8.28,11.14,12.09,13.42,11.89,14.45,14.13,10.6,12.56,17.92,38.6
2024-08-14,123.28,122.68,125.14,119.9,7.51,51.65,69.34,6.05,109.17,16.35,133.56,122.32,,13.59,13.1,12.98,7.8,130.61,13.31,23.38,135.25,14.84,,88.42,10.78,130.39,3.23,40.9,,45.95,74.53,43.04,47.85,41.11,115.08,154.15,103.76,73.93,127.29,98.0,81.11,91.6,122.48,6.05,55.07,162.36,91.46,120.13,103.2,13.73,109.8,35.70726951,53.354047249,129.68,48.6,74.91,75.28,65.05,38.72,14.46,63.19,53.49744296,60.647431095,111.35,113.55,61.72,39.02,28.29,75.89,46.28,56.67,332.49,68.37,70.49,30.71,60.295244612,45.9,103.5,42.532502667,86.25,90.58,35.56,57.64,54.87,33.63,116.52,136.06,94.55,134.2,58.15,101.73,52.7,84.5,37.12,62.29,12.85,54.28,323.72,77.83,29.4,120.35,112.9,108.68,234.72,19.88,10.44,102.79,26.35,12.81,5.71,10.19,8.26,11.21,12.2,13.51,11.92,14.53,14.05,10.7,12.63,18.05,38.03
2024-08-15,123.62,123.51,124.55,120.31,7.49,51.82,69.65,6.04,109.28,16.28,133.34,122.09,53.36,13.74,13.14,13.24,7.84,131.45,13.24,22.99,136.09,15.18,108.63,85.83,10.77,131.1,3.25,41.28,24.9,46.7,72.65,41.3,46.68,41.16,116.42,146.88,103.73,75.32,128.0,102.33,82.63,93.69,122.53,5.7,55.06,164.75,92.55,123.18,102.55,14.14,111.55,35.487716707,53.154406287,130.49,49.2,75.95,77.45,66.31,39.27,14.86,63.76,53.796478415,60.757191171,112.07,114.08,62.7,39.45,28.83,76.84,47.44,58.14,338.84,67.99,70.52,31.74,60.444835857,47.2,104.62,42.372756178,87.31,90.5,36.22,59.01,55.73,34.49,115.65,136.87,94.4,135.2,58.55,101.55,53.12,84.25,37.2,64.16,13.27,55.1,329.87,80.04,28.2,119.93,112.79,109.4,236.29,19.42,10.05,103.43,25.96,13.04,5.8,10.33,8.35,11.43,12.36,13.62,12.01,14.91,14.15,10.73,12.9,18.57,39.12
2024-08-16,122.82,122.54,124.08,120.28,7.5,51.6,69.64,6.05,109.0,16.27,133.14,122.51,53.3,13.63,13.12,13.24,7.74,131.24,13.09,23.36,135.85,15.29,108.17,89.6,10.77,130.99,3.25,41.84,25.0,46.35,75.2,42.2,48.02,41.05,116.15,150.0,103.56,75.24,127.3,102.23,83.2,93.74,122.57,5.22,54.85,163.78,91.95,123.48,102.5,14.13,111.77,35.597493108,53.004675565,130.29,49.7,76.29,77.36,66.39,39.32,14.91,64.72,53.826381961,60.807082114,111.9,114.45,62.8,39.87,29.16,77.15,47.55,58.2,338.35,69.28,70.75,31.65,60.345108361,48.23,102.99,42.342803711,87.03,90.25,36.19,58.64,55.62,34.41,115.75,136.53,94.2,135.0,58.4,101.49,52.86,84.23,37.15,64.3,13.31,54.38,329.62,80.18,28.15,119.75,112.45,109.22,235.9,20.12,10.13,103.29,25.85,13.06,5.88,10.35,8.43,11.41,12.39,13.58,12.05,14.91,14.43,10.65,12.88,18.59,38.88
2024-08-19,125.42,124.98,126.99,121.33,7.35,52.71,70.75,6.1,110.62,16.33,133.0,122.28,53.65,13.78,13.13,13.21,7.9,133.02,13.0,22.96,137.75,15.37,110.0,87.29,10.95,133.0,3.31,41.7,24.96,45.85,73.9,41.59,47.21,40.95,118.01,149.9,102.42,76.86,130.2,103.04,82.85,94.06,122.6,5.41,54.81,162.76,94.04,123.08,101.55,14.18,111.8,35.208285867,52.305932196,131.98,49.75,76.08,77.04,66.19,38.96,14.91,64.12,53.327989535,60.2882163,113.43,115.63,62.7,39.85,28.95,76.56,47.63,58.14,338.08,68.88,70.63,31.68,59.666961382,48.25,106.0,41.973389956,86.4,90.08,36.41,58.82,55.85,34.29,115.51,138.6,95.55,137.59,59.14,101.41,54.22,84.38,37.95,64.58,13.48,55.46,329.32,80.61,28.76,121.97,114.77,110.74,238.65,19.76,10.0,104.68,25.68,13.05,5.88,10.37,8.43,11.4,12.41,13.78,11.98,14.92,14.25,10.64,12.88,18.65,39.71
2024-08-20,125.42,125.11,126.21,121.81,7.42,53.12,70.83,6.2,111.0,16.4,132.34,121.26,54.05,13.93,13.16,13.37,7.95,133.32,13.11,22.6,138.11,15.58,110.71,88.78,10.98,133.03,3.36,42.4,25.12,46.81,75.15,42.0,48.1,41.42,118.29,153.1,103.9,77.79,130.83,103.02,83.02,95.45,122.66,5.41,54.83,162.94,95.09,123.29,103.1,14.33,112.82,36.046578387,53.204316527,132.44,49.9,77.04,77.36,66.93,39.28,15.05,65.04,53.826381961,61.006645889,113.41,116.16,63.44,40.06,28.62,77.62,48.25,58.26,342.17,69.69,71.19,31.92,60.414917608,49.1,105.94,42.572439289,85.41,90.13,36.67,59.32,56.65,34.09,114.62,138.92,96.1,138.4,59.35,101.26,54.48,84.36,37.84,65.16,13.56,55.39,332.92,81.98,28.62,122.21,114.72,110.97,239.2,20.08,10.19,104.93,26.0,13.19,5.8,10.48,8.47,11.53,12.52,13.81,12.0,15.06,14.47,10.76,12.99,18.8,39.99
2024-08-21,125.4,125.24,126.44,122.11,7.39,52.69,70.99,6.3,111.83,16.27,132.17,120.94,54.55,14.0,13.14,13.35,7.92,133.67,13.44,25.74,138.53,15.61,110.7,92.0,10.93,133.27,3.59,43.3,25.74,47.05,77.8,42.9,49.5,41.62,118.15,155.86,104.03,78.59,132.57,104.06,83.58,97.39,122.71,5.55,54.85,163.71,95.31,124.37,103.34,14.41,113.56,36.186293807,53.603598452,132.74,50.05,77.04,78.16,67.1,39.44,15.12,65.17,54.274935144,61.385817061,113.82,116.0,63.78,40.12,28.95,77.92,48.49,59.07,343.25,70.23,71.82,32.25,60.734045598,49.45,105.6,42.7721224,85.75,90.23,36.8,59.82,56.71,34.59,114.47,139.31,96.65,138.37,59.45,100.55,55.75,84.45,37.85,65.76,13.87,55.77,334.18,82.05,29.65,123.3,115.94,111.27,239.82,20.7,10.31,105.22,27.08,13.25,5.89,10.57,8.51,11.6,12.65,13.84,11.99,15.16,14.48,10.85,13.07,18.94,39.98
2024-08-22,123.62,123.19,125.18,121.0,7.35,52.38,70.35,6.35,110.49,16.23,131.91,120.6,55.3,13.94,13.15,13.55,7.75,132.46,13.52,25.48,137.18,15.66,,90.09,10.8,131.88,3.52,43.84,,46.75,77.8,42.21,49.0,42.61,116.62,159.54,105.71,78.82,131.74,102.51,84.64,97.78,122.77,5.69,54.85,166.41,92.91,125.74,104.96,14.38,114.8,36.445765302,54.20252134,131.57,50.5,78.6,79.2,68.27,40.17,15.07,65.45,55.082330873,62.263897669,112.64,114.77,64.35,40.5,29.46,79.42,49.1,62.23,347.31,71.26,72.82,31.83,61.681456819,49.15,103.14,43.171488622,86.97,90.09,36.99,60.72,57.28,34.78,114.07,137.77,95.61,136.3,58.97,100.43,55.23,84.19,37.25,66.12,13.91,54.15,338.09,80.65,29.32,121.6,115.17,111.0,237.69,20.69,10.33,104.25,27.8,13.37,5.94,10.7,8.55,11.71,12.82,13.7,11.98,15.17,14.55,11.08,13.18,18.87,38.95
2024-08-23,125.44,125.42,126.15,121.64,7.36,52.62,70.46,6.35,111.76,16.33,132.4,121.19,,13.94,13.16,13.46,7.96,132.88,13.81,26.47,137.58,15.5,110.85,95.5,10.92,132.78,3.67,43.6,25.74,48.9,80.31,44.5,50.9,42.68,118.01,164.31,104.0,78.28,131.72,103.06,84.49,97.03,122.81,6.1,54.94,167.8,95.72,127.26,103.37,14.35,114.19,35.807066238,53.603598452,131.98,50.45,78.35,79.92,67.49,39.76,15.09,65.09,54.304838689,61.305991551,113.4,115.93,64.11,40.3,29.46,78.3,49.16,60.28,344.48,70.77,72.54,31.83,60.514645105,49.7,105.85,42.692249156,86.85,90.45,36.56,61.02,56.46,35.22,114.95,138.14,96.45,137.35,59.1,100.85,55.1,84.41,37.85,66.17,14.14,55.54,334.95,80.31,31.0,123.71,116.0,110.61,238.11,21.44,10.6,104.57,28.98,13.32,5.91,10.73,8.56,11.63,12.8,13.76,12.01,15.05,14.46,11.08,13.1,18.87,40.32
