Data,ABGD39,SIVR39,BREW11,BCIC11,BDEF11,BMMT11,BBOI11,BDAP11,DOLA11,DVER11,AGRI11,BBOV11,CORN11,BBSD11,FIXA11,IMBB11,B5MB11,BICV39,BGWH39,BIEU39,BIPC39,BIUS39,BHEZ39,BHEW39,BXTC39,BGRT39,BIAG39,BCRB39,BCNY39,BEMV39,BTFL39,BFLO39,CMDB11,DEBB11,SPXB11,SMAB11,XBOV11,CRPT11,DEFI11,BOVB11,GENB11,SPYI11,ESGB11,BITI11,GURU11,ELAS11,QDFI11,BFTS39,BKYY39,BFDN39,BFXH39,BFPI39,BFCG39,BFTC39,BFDL39,BQCL39,BCIR39,BFDA39,BQQW39,BQTC39,BFBI39,BFTA39,BFPX39,BFVD39,QQQI11,TBIL39,BDRI39,BKCH39,BPOT39,BHIX39,BCTE39,BCLO39,BCPX39,BBUG39,BFNX39,BSNS39,BOTZ39,BGNO39,BLBT39,BMIL39,BLPA39,BLPX39,BCHQ39,BQYL39,BCAT39,BSIL39,BSOC39,BSDV39,BSRE39,BDVD39,BEDC39,BPVE39,BPFR39,BURA39,BPFV39,BHER39,BITH11,ETHE11,HASH11,BIYJ39,ALUG11,BDOM11,BLOK11,BNDX11,BTEK11,BXPO11,CHIP11,FOOD11,JOGO11,LFTS11,NFTS11,NTNS11,PEVC11,SCVB11,SVAL11,USBD11,USDB11,USTK11,WRLD11,BSGO39,BHYC39,BTLH39,BSHY39,BIGS39,BTLT39,BGOZ39,BIEI39,BIYT39,BQLT39,BSTI39,IBIT39,BOVA11,BFXI39,BAOA39,BAOK39,BAOR39,BHDV39,BAOM39,BIEF39,BIEM39,BIXU39,BIVB39,BIJH39,BIJR39,BITO39,BAGG39,BUSR39,BHEF39,BIHA39,BAER39,BIHF39,BFAV39,BUSM39,BMTU39,BQUA39,BSIZ39,BVLU39,BDVE39,BSUS39,BEAG39,ETHA39,BIEV39,BIET39,BFAL39,BIDN39,BGLC39,BICL39,BKXI39,BIXC39,BIXG39,BIXJ39,BIGF39,BIXN39,BIAU39,BCOM39,BHYG39,BLQD39,BRAX11,ECOO11,CSMO11,MOBI11,BIDV39,BIGO39,BIGL39,BMBB39,MILA11,BMRE39,BACW39,BAAX39,BEWA39,BEWZ39,BEWC39,BECH39,BCHI39,BEGD39,BEFG39,BEFA39,BSCZ39,BEFV39,BEGE39,BEMC39,BEEM39,BEZU39,BEUF39,BEWQ39,BEWG39,BVEG39,BCWV39,BPIC39,BSDG39,BEWH39,BNDA39,BEWJ39,BEWW39,BEPP39,BERU39,BKSA39,BEWY39,BEWP39,BEWL39,BEWT39,BEWU39,BEUW39,BEGU39,BUSA39,BURT39,BIBB39,BIGE39,BREZ39,BARY39,BIWF39,BIWM39,BOEF39,IVVB11,BIVW39,BIVE39,BILF39,BIJS39,BDVY39,BIDR39,BSOX39,BSHV39,BSLV39,SMAL11,BTIP39,BSUC39,BIYC39,BIYK39,BIFR39,BGOV39,BIYM39,BIYE39,BIYG39,BIYF39,BITB39,BIHI39,BIEO39,BIHE39,BIAT39,BIYW39,BIYP39,BUTL39,UTIP11,B5P211,DIVD11,DNAI11,REVE11,HTEK11,YDRO11,IB5M11,BOVV11,DIVO11,FIND11,GOVE11,IMAB11,MATB11,IRFM11,ISUS11,MILL11,SHOT11,SMAC11,SPXI11,TECK11,BBCN39,BBAJ39,BBER39,BBIL39,BBJP39,BBMR39,BBUS39,BMCE39,BPEM39,BJPI39,BPUS39,BPME39,BDRE39,BMOM39,BJQU39,BVLF39,BKBA39,BKWB39,META11,NSDV11,NDIV11,HIGH11,LVOL11,IBOB11,PIBB11,BHYS39,BSTP39,BLTP39,BZRO39,BIPZ39,BCRP39,BMFE39,QBTC11,QSOL11,QETH11,BOVS11,WEB311,TECB11,ACWI11,ASIA11,XINA11,EMEG11,ESGD11,ESGE11,ESGU11,EURP11,BOVX11,XFIX11,NASD11,GOLD11,XMAL11,URET11,USAL11,UTEC11,TRIG11,HYEM39,ANGV39,GDXB39,EMLC39,MOTB39,BUZZ39,SLXB39,PFXF39,BUSF39,BWCL39,BAGY39,BCHA39,BEME39,BEUR39,BJAP39,BEUA39,BLUZ39,BWOR39,BUFF39,BTWO39,BEQW39
2024-07-18,65.46,,118.54,118.12,120.05,114.66,7.57,10.65,,,49.97,66.3,6.25,108.35,16.05,129.05,117.2,,66.72,53.7,,,,61.5,55.05,45.88,,,,54.6,,,13.5,12.98,13.47,7.56,125.15,14.6,29.3,129.41,15.26,112.60223554,102.67,97.16,10.44,124.31,4.19,,,,,,,,,,,,,,,,,,98.834791211,,,,,,,,48.23,54.79,,,43.52,,28.28,,,73.127340574,,32.992162271,,38.8,,62.68529988,,,,,,52.93,,30.69,81.2,55.65,54.4,,40.81,107.8,188.0,104.11,76.84,124.42,108.0,84.95,95.49,121.56,6.9,54.42,170.86,85.34,127.41,,102.55,14.71,113.89,,,,56.809448686,,34.715295722,,,52.517966045,,,67.36,124.02,,,,,63.4,,51.79,50.26,,77.45,17.16,79.96,67.79,,52.8,,,37.6,,50.0,60.07,53.53,63.81,,60.24,,,,,,,,,,,,,,65.63,,15.28,64.38,,54.196555774,60.02508735,106.73,107.47,,,,,,,,,63.59,40.63,,,53.88,,29.52,56.22,57.55,55.86,,51.26,47.75,67.24,40.38,69.44,,,58.12,,60.3,,,,79.88,49.09,82.62,,,,45.93,,,49.95,66.5,,67.35,,56.02,53.4,,,,80.48,60.89,74.78,344.9,64.39,70.44,,,71.24,,33.97,61.356086003,50.68,100.3,59.776845647,,,,,42.338086438,,92.0,19.1,37.22,,8.96,,,,23.77,,63.15,,89.49,52.948905463,35.48,62.21,55.5,39.38,111.79,130.01,91.92,122.3,55.93,99.25,55.53,83.14,35.34,66.73,15.14,52.8,335.85,83.0,,,,,,,,,,,,,,,,,,,36.63,118.1,111.17808915,95.8,99.26,104.15,224.7,51.805052341,,,35.69,,,,21.72,,13.33,98.38,32.67,,13.26,,5.95,,10.53,8.56,11.64,12.5,12.93,12.01,15.32,14.32,,10.65,13.11,19.22,36.93,,,70.07,,,,,,,,,,,,,,,,,,
2024-07-19,,50.9,118.21,118.02,119.26,114.23,7.5,10.63,,,49.93,66.25,6.31,107.75,16.06,129.9,117.35,,66.56,53.93,,,,,,,,,,,,,13.57,13.01,13.43,7.56,125.13,14.9,29.27,129.37,15.14,112.03422983,102.9,103.0,10.44,124.38,4.17,,,,,,,,,,,,,72.8,,,,,98.297963884,,,,,,,36.96,48.23,54.4,,,43.32,,28.05,,,73.921339929,,32.824338585,,37.72,,62.327438987,,,,,,52.9,,,86.5,57.59,57.33,68.32,40.92,107.96,195.15,104.42,77.12,124.26,105.61,84.5,94.84,121.61,7.08,54.46,171.69,85.11,126.8,,102.8,14.46,113.52,,,,57.068397786,,34.585835354,,,52.767055241,,,73.73,124.0,29.01,,,,,,51.89,50.2,,77.4,16.9,79.5,67.55,,52.95,,,37.34,,50.03,,53.47,63.8,,,,,,,61.62,,,,,38.76,,,61.8,,,15.24,63.49,,54.375389505,60.313765216,106.74,,,,,,,,,,63.27,40.26,46.71,52.31,53.36,,29.27,,,,44.36,50.9,,66.92,40.0,68.93,,53.96,57.34,,,,,29.02,78.85,49.1,82.36,,,,45.58,,55.0,49.62,66.5,,,,,53.95,,,92.46,78.87,60.77,74.33,343.76,64.2,70.07,47.57,,71.19,,34.39,61.59474825,49.95,100.63,59.577854816,,,,,42.268303861,,91.08,19.1,36.79,,9.0,,,,23.7,,,,89.42,52.719170541,35.57,62.43,55.73,38.6,111.45,130.15,91.33,122.47,56.12,99.3,55.59,83.04,35.12,66.55,14.8,52.88,334.77,82.39,,,,,64.35,,,,,,,,,,75.04,,,,36.82,117.33,110.08028037,95.76,99.01,104.31,224.76,,,,,,,,22.9,,13.97,98.34,33.98,,13.22,,5.97,,10.51,8.5,11.58,12.48,12.93,12.03,15.26,14.13,,10.65,13.06,19.05,36.74,,,69.19,,,,,,,,,,,,,,,,,,
2024-07-22,,,119.33,118.88,120.9,114.69,7.48,10.64,,10.69,50.11,66.51,6.38,108.52,16.07,130.0,117.6,,66.12,54.02,,,,,,46.05,,,,,,,13.55,13.01,13.41,7.64,125.35,15.2,29.48,129.62,15.34,112.4161647,103.15,103.46,10.45,124.88,4.19,,,,,,,,,,,,,,,,,,99.215450589,,44.96,,,,,,47.5,54.44,,,43.56,,27.87,,66.504348868,74.477139477,,,,37.92,,61.37314327,118.77498108,49.797936443,,,,52.63,,30.64,87.15,57.09,57.15,,41.25,108.96,202.14,103.93,78.01,123.73,107.68,84.24,95.33,121.68,7.25,54.52,173.05,86.36,127.7,,102.07,14.7,113.91,,,,56.819408267,,34.167578779,,,52.557820316,,,72.38,124.26,29.46,,,,,,52.04,50.2,,77.57,16.89,80.54,67.3,,53.2,,,37.74,,,60.0,53.85,64.26,,60.06,,,,,,,49.264976247,,,,,57.8,61.8,66.23,,15.43,63.11,49.15,54.236296603,60.154494669,106.92,107.13,,,,,,,,,63.78,,,,,,29.85,,,55.84,44.74,51.1,47.25,,40.07,69.21,,,,,60.0,,,,79.04,48.86,83.23,,,,,,55.52,,,,67.71,,55.93,54.4,,,,82.08,61.29,74.79,345.27,65.18,69.84,,,71.12,,34.35,61.177089318,49.55,101.8,,,,,,42.02904931,,90.0,18.95,37.12,,,,,,24.08,,63.43,,89.55,53.238571236,36.12,63.02,56.16,38.59,111.8,130.16,92.25,123.16,56.11,99.2,55.83,83.34,35.67,67.39,15.23,53.55,336.1,83.6,,,,,,,,,,,,,,,,,,,36.9,118.19,111.02838795,97.06,99.95,,224.9,,,,,,,,22.98,,13.78,98.52,34.26,,13.27,,6.03,,10.56,8.52,11.65,12.57,12.95,12.03,15.39,14.05,,10.74,13.13,19.29,37.31,,,69.03,,,,,,,,,,,,,,,,,,
2024-07-23,,,117.68,117.06,119.55,113.72,7.6,10.62,,10.59,49.52,65.7,6.33,107.08,16.03,129.65,117.35,,,54.17,,,,,,46.05,,,,,56.297933113,,13.16,13.0,13.56,,124.1,14.92,28.85,128.28,15.38,112.86665199,102.1,100.3,10.43,123.58,4.05,,,,,,,,,,,,,,,,,,99.518025991,,,,,,,,47.5,54.93,,,43.68,,,,68.511243891,74.238939671,23.16,32.872830219,,,,,119.61142461,,,,,52.55,,30.39,84.45,56.8,56.29,,41.2,107.91,200.1,104.08,78.62,122.06,107.86,83.82,95.37,121.71,6.95,54.41,175.11,84.76,129.2,,102.34,14.72,114.56,,,,,,34.446416496,,54.07112201,52.508002477,,,72.0,122.95,28.92,,,,,,52.09,49.95,,77.9,,81.48,68.11,,53.35,49.4,,39.13,,,,54.71,64.37,,59.7,,,,,,,49.165651698,,,,,,,66.06,69.93,15.39,63.68,,54.365454297,60.26399317,105.87,107.28,,,,,,,,,64.07,40.15,46.44,52.15,,,29.34,,57.78,,,51.2,47.11,,39.6,69.53,,,,,,,,,78.99,49.21,82.4,,,,,,55.36,,66.01,,,,,,,,94.59,82.4,62.34,,345.5,65.45,69.87,47.17,,71.47,,33.88,61.206922099,49.8,99.8,59.657451148,,,,,42.178583404,,,,37.41,,,,,,24.12,,,,89.43,52.189781371,35.98,63.1,56.14,39.08,111.05,128.8,90.86,122.56,55.5,99.0,54.41,83.16,35.14,67.39,15.5,52.3,336.4,84.17,,,,,,,,,,,,,,,,,,,36.48,116.38,109.18207319,95.06,98.8,103.27,222.9,,,37.929331897,,,,,22.39,,13.51,97.56,33.15,,13.27,,5.93,,10.52,8.47,11.65,12.5,12.83,12.03,15.38,14.13,,10.76,13.14,19.35,36.74,,,69.04,,,,,,,,,,,,,,,,,,
2024-07-24,,,116.79,116.43,118.15,113.57,7.6,10.62,10.05,,49.0,65.81,6.36,106.76,16.0,129.45,117.1,,66.98,54.23,,,,,,46.0,,,,,,,13.38,13.01,13.36,7.43,123.96,15.2,28.56,128.12,14.88,112.72643991,101.47,102.14,10.29,123.06,4.0,,,,,,,,,,,,,,,,,,98.211215997,,,,,,,,47.5,54.79,29.25,,42.68,,,,68.214658419,73.782390042,,32.713880299,74.6,38.7,,62.744943362,,,,,,51.95,,30.84,85.8,55.74,56.71,,41.05,107.03,202.05,105.1,78.97,121.54,103.3,84.41,94.72,121.75,7.19,54.43,172.67,83.82,129.18,,103.28,14.3,113.3,,,,57.586295986,,34.506167435,,,53.305087904,,,70.65,122.86,,,,,,,52.32,50.05,,77.0,17.1,81.12,67.26,,53.35,49.15,,38.55,,,,53.45,63.6,,60.24,,,,,,,,,,,,,,67.55,70.42,14.99,64.23,50.05,54.742992175,60.672123946,105.74,105.85,,,,,,,,,63.4,40.01,,,,,29.35,,57.59,,,51.39,,,39.8,69.8,,53.9,58.49,,,,,,78.62,48.77,81.71,,,58.92,,,,48.88,,,67.23,,,54.88,,,,80.73,64.36,,342.5,63.73,70.37,,,72.38,,32.65,62.27095795,49.94,98.65,59.697249315,,,,,42.627185686,,90.0,,37.65,,,,,,23.53,,,,89.39,52.049942722,36.69,61.62,57.21,38.63,110.96,128.8,90.51,122.01,55.24,98.55,54.14,83.1,34.73,66.52,14.99,51.8,332.95,80.24,,,,,,,,,,,,,66.67,,,,,,36.5,115.99,108.95253135,93.6,98.41,103.27,222.85,,,,,,,,22.78,,13.4,97.42,33.23,,13.17,,5.93,,10.51,8.41,11.53,12.53,12.81,11.99,15.01,14.25,,10.7,12.98,18.8,36.26,,,70.14,,,,,,,,,,,,,,,,,,
2024-07-25,,,115.95,115.54,117.41,112.73,7.59,10.61,10.26,,48.55,65.48,6.32,106.39,15.95,129.65,117.3,,67.18,54.01,,,,,,45.59,,,,,,,13.34,13.02,13.3,7.42,123.5,14.48,26.9,127.69,14.73,113.23091942,100.59,99.8,10.29,122.42,3.85,,,,,,,,,,,,,,,,,,98.309970362,,,,,,,,46.55,54.96,,,42.68,,28.15,,68.096024231,73.435015324,,32.177424321,75.0,37.32,,62.923873809,,,,,,51.32,,30.81,83.5,51.6,54.94,,40.91,106.46,184.89,105.0,80.87,121.66,101.3,85.97,94.14,121.82,6.95,54.37,174.0,83.35,131.12,,103.44,14.23,112.53,,,,57.964760055,,34.038118411,,54.529605256,53.354905743,,,68.7,122.41,28.83,,,,,,51.6,49.8,63.75,76.72,,81.7,67.14,,52.55,,,39.72,,,,52.75,63.18,,,,,,,,,49.702004262,,67.02,39.56,,,62.13,67.38,,15.01,62.72,,54.752927382,60.721895992,105.42,105.43,,,,,,,,,63.12,39.9,46.04,51.66,53.84,,28.94,,,,,51.3,46.67,,39.6,,,53.87,58.52,,,,,,78.88,48.04,80.15,,,58.84,45.31,61.72,56.04,48.61,66.85,,67.07,,,55.62,,,,,62.52,,339.9,63.42,70.62,,,72.67,,31.94,62.101905525,47.84,98.07,60.174827309,,,,,43.863334195,,91.17,,37.77,,8.95,,,,23.53,,,,89.38,51.990011873,36.95,61.07,56.89,38.97,110.86,128.25,90.22,121.04,55.18,98.87,54.4,83.1,34.69,66.02,15.22,51.64,330.86,79.85,,,,,,,,,,,,,,,,,,,33.3,115.59,108.74294968,93.74,97.68,102.96,222.05,,,,,,,,22.08,,12.55,97.06,31.02,,13.09,,5.85,,10.45,8.39,11.47,12.48,12.76,11.97,14.83,14.06,,10.59,12.91,18.59,36.01,,,68.6,,,,,,,,,,,,,,,,,,
2024-07-26,,50.4,117.13,116.4,119.21,114.16,7.54,10.61,10.25,10.51,49.0,66.25,6.38,106.8,16.02,129.85,117.6,,68.07,54.85,,,,58.77,,,,,,54.85,,,13.46,13.02,13.44,7.41,125.0,14.92,28.5,129.24,14.86,114.25966194,102.16,103.5,10.32,123.77,4.05,,,,,,,,,,,,,,,,,,99.24813683,,,,,,,,48.3,55.57,,,42.96,,27.72,,68.303634061,73.504490268,,,75.0,37.72,,,,,,,,52.05,,31.27,87.68,54.25,57.5,,41.5,107.53,200.0,105.65,80.98,123.76,102.95,86.3,95.11,121.84,7.06,54.38,176.4,85.28,132.91,,103.91,14.38,114.03,,,,57.76556844,,35.014050419,,,53.404723582,,,72.94,123.98,,,,,,,52.39,50.3,,77.76,,83.52,67.87,55.541857513,53.6,,,40.17,,,61.15,,63.94,,,,,,,,,,,,40.0,,,,67.85,,15.07,63.82,49.9,53.650119373,61.219616451,106.56,106.76,,,,,,,,,63.84,40.19,46.45,,54.04,,29.14,,,,,51.8,47.1,,39.75,,,54.4,58.68,,61.0,,,,80.55,48.64,,,,,45.96,,56.76,49.25,67.94,64.5,,,,56.03,,,,79.95,63.48,74.34,343.9,,71.55,,76.1,73.43,,32.4,62.171515347,48.1,99.3,60.493212639,,,,,43.025943269,,91.17,,38.26,,,,,,23.36,,,,89.4,52.139838996,37.55,62.1,57.46,39.42,111.35,129.83,90.5,121.95,55.77,99.15,53.92,83.14,34.9,66.94,15.5,52.07,334.92,80.27,,,,,,,,,,,,,,,,,,,36.08,116.49,109.5213959,94.8,98.5,104.21,225.0,,,,,,,,23.28,,13.18,98.23,33.4,,13.26,,5.9,,10.61,8.49,11.62,12.67,12.93,11.97,14.98,14.18,,10.78,13.08,18.84,36.65,,,,,,,,,,,,,,,,,,,,,
2024-07-29,,,116.54,115.59,118.93,113.94,7.53,10.61,10.13,,49.03,65.98,6.34,106.39,15.96,129.8,117.55,,67.65,54.2,,,,,55.05,,,,,,,,13.41,13.04,13.37,7.35,124.46,15.85,28.4,128.7,14.79,113.45842978,101.27,104.19,10.33,122.98,4.14,,,,,,,,,,,,,70.42,,,,,99.149382465,,,,,,,,47.6,,,,43.32,,,,67.621487477,,,,,37.5,,,,,,,,51.1,,31.23,87.63,54.77,57.4,,41.62,106.62,195.5,105.36,79.52,123.15,101.69,85.29,94.17,121.88,7.26,54.45,175.47,83.84,131.0,,103.75,14.21,113.27,,,,,,34.984174949,,,53.404723582,,,71.61,123.46,,,,,,,,49.69,63.96,77.24,,82.28,67.45,,53.24,49.1,,39.7,,,,,63.64,,60.47,,,,,,,,,,,,58.56,,67.9,,14.93,63.38,,,61.070300313,106.2,,,,,,,,,,63.37,39.94,,52.13,54.0,,28.96,53.03,,,,51.28,,,39.61,,,,58.23,,61.2,55.48,,28.94,80.12,48.53,78.58,,,,,,56.16,,,,,,,55.3,,,,79.95,62.49,,342.25,63.42,71.28,,76.27,73.08,,32.3,61.903020319,47.9,97.5,,,,21.5,,42.816595538,,,19.5,38.1,,8.77,,,,,,,,89.53,52.179792896,36.91,61.47,57.38,38.85,112.0,129.42,90.65,122.01,55.53,99.24,53.98,83.06,34.91,66.33,15.17,51.23,333.39,81.03,,,,,,,,,,,,,,,,,,,36.0,116.5,109.53137598,93.46,98.53,103.77,223.91,,,,,,,,23.3,,13.24,97.84,34.0,,13.16,,5.85,,10.5,8.43,11.57,12.52,12.86,11.88,14.93,14.09,,10.77,13.03,18.67,36.14,,,68.04,,,,,,,,,,,,,,,,,,
2024-07-30,,50.9,115.96,114.9,118.69,113.81,7.52,10.63,10.12,10.36,49.01,65.4,6.26,105.92,15.99,130.1,117.95,,67.78,54.21,,,,,,46.3,,,46.45,,,,13.44,13.05,13.22,7.31,123.68,15.71,28.93,127.89,14.4,112.76600693,100.81,100.88,10.24,121.84,3.97,,,,,,,,,,,,,69.05,,,,,97.766821355,,,,,,,,47.41,55.15,,,42.04,,,,67.868642036,73.15711555,,31.998605662,75.25,37.6,,63.20221006,,,,,,50.95,,,85.75,53.82,55.89,,42.14,106.22,189.38,105.33,78.33,123.19,97.72,85.29,93.81,121.95,7.25,54.52,177.2,83.5,131.9,,103.45,13.93,112.75,,,,,,35.014050419,,,53.50435926,,,70.62,122.71,,,,,,,51.94,49.7,,76.81,,83.12,67.28,,53.8,,,39.79,,,,52.97,63.07,,,,,,,62.4,,,,,,,,,67.45,,14.82,64.0,48.85,54.623769687,61.040437086,105.5,105.92,,,,,,,,,63.1,40.05,,,53.89,,28.6,,,55.86,,51.28,46.5,,39.64,68.88,,,58.66,,,,,28.6,80.09,48.36,,,,,45.45,,,,,,,,,55.26,,,,,62.99,,339.5,62.35,71.54,,75.9,73.34,,31.42,61.903020319,48.45,97.3,,,,,,42.876409176,,91.17,,38.14,,,,,,22.69,,,,89.59,51.860161699,36.94,61.27,56.83,38.42,111.92,128.52,90.1,121.68,55.27,99.45,53.92,83.22,34.58,64.89,15.09,50.96,331.02,78.9,,,,,,,,,,,,,,,,,,,36.12,115.96,108.94255127,92.58,98.27,103.02,222.5,,,,,,,,22.6,,13.0,97.21,32.4,,13.12,,5.78,,10.49,8.36,11.48,12.54,12.79,11.91,14.7,14.22,,10.81,12.92,18.3,35.86,,,69.16,,,,,,,,,,,,,,,,,,
2024-07-31,66.23,,116.94,116.39,118.69,114.5,7.62,10.65,10.12,10.57,49.08,66.43,6.33,106.34,16.08,130.4,118.4,,68.46,54.9,,,,,,46.8,,,,,,,13.57,13.05,13.62,7.4,125.13,15.84,29.14,129.41,15.21,114.62565687,101.76,101.1,10.32,123.75,3.99,,,,,,,,,,62.96,,,,,,,,99.84066302,,,,,,,,,55.95,,,43.5,,27.84,,,,,,,38.84,,,,50.924045472,,,,53.25,,,85.42,54.35,56.01,,42.0,107.34,193.41,106.46,78.97,124.43,105.82,85.81,95.99,122.0,7.18,54.58,181.11,84.9,133.61,,104.75,14.49,115.5,,,,,,35.392473034,,,53.305087904,,,70.0,124.04,,,,,,,53.05,51.0,,78.2,,84.32,68.56,,54.35,,,40.61,,,,,64.75,,,,,,,63.4,,,,,40.0,,,,68.32,,15.25,65.52,50.45,55.249687746,61.71733691,106.44,106.68,,,,,,,,,64.69,,47.16,52.43,55.0,,29.36,,,,,,47.85,,40.44,,,55.05,58.8,,,,,,81.36,50.3,79.92,,,,,,57.12,50.15,68.6,,,,56.76,56.17,,,,78.35,63.48,72.85,347.7,64.3,72.24,,,73.99,,33.36,61.942797361,49.8,98.5,,,,21.35,,47.053394864,,92.65,,38.28,,8.91,,,,23.42,,,,89.7,52.26968917,37.75,62.98,57.4,39.52,111.99,130.04,90.9,121.1,55.94,99.45,54.47,83.38,34.96,67.35,15.31,51.44,338.65,82.29,,,,,,,,,,,,,,,,,,,36.2,116.11,109.40163494,93.29,99.01,104.14,225.14,,,,,,,,22.71,,13.14,98.36,32.15,,13.43,,5.93,,10.74,8.6,11.75,12.72,12.95,11.92,15.27,14.56,,10.84,13.21,19.05,36.43,,,,,,,,,,,,,,,,,,,,,
2024-08-01,,,116.95,116.17,119.13,114.33,7.58,10.7,10.2,,49.2,66.3,6.3,105.96,16.07,130.97,118.57,,68.74,54.59,,,,,,47.42,,,,55.39,,,13.48,13.04,13.54,7.37,124.89,15.31,28.0,129.15,15.02,115.25872919,101.8,98.9,10.47,123.99,3.93,,,,,,,,,,,,,,,,,,99.939417385,,,,,,,,47.6,,,,42.04,,28.12,,68.234430784,,,,74.99,37.35,,63.20221006,,,,,,50.05,,,84.11,52.51,55.35,,43.06,107.08,183.58,108.19,79.83,124.37,100.5,85.5,94.56,122.05,6.9,54.73,177.44,84.7,131.56,,106.75,14.14,114.91,,,,,,36.375907592,,,54.901264709,,56.566374147,69.7,123.74,,,,,,,52.3,50.8,64.4,78.02,17.26,82.72,68.32,,54.9,,,40.1,,,,54.1,64.61,53.69,60.72,,,,,62.21,,,,,,,,,69.3,71.45,14.78,66.21,,55.500980511,62.732872539,106.45,107.23,,,,,,,,,63.95,40.72,,,54.07,,29.25,,57.59,56.16,,51.5,,,40.3,68.81,,53.25,,,,,,,81.32,48.5,80.18,,,,46.6,59.58,57.48,,,,,,,56.16,,,,80.56,62.51,,347.5,,72.38,46.45,,74.34,,31.43,,49.65,97.97,61.17625571,,,,,44.010157689,,90.92,,37.82,,,,,,23.17,,,,89.93,52.089896622,38.52,62.52,58.84,39.02,112.73,129.78,90.85,121.03,55.55,100.12,53.82,83.36,35.0,66.2,14.6,51.4,338.7,81.23,,,,,,,,,,,,,,,,,,,34.97,116.15,109.23197359,92.56,99.49,104.12,224.35,,,,37.83,,,,22.4,,12.7,98.16,30.45,,13.37,,5.96,,10.59,8.57,11.74,12.65,12.9,11.92,15.1,14.75,,11.11,13.23,18.64,36.49,,,70.77,,,,,,,,,,,,,,,,,,
2024-08-02,67.69,51.6,116.97,116.21,119.1,113.28,7.55,,10.21,10.58,48.94,65.37,6.24,105.56,16.2,132.16,120.69,,67.52,54.08,,,,53.34,53.1,47.05,,,,55.27,,,13.09,13.08,13.4,7.4,123.37,14.95,26.99,127.76,14.56,113.06275958,102.38,98.13,10.45,123.4,3.81,,,,,,,,,,,,,,,,,,96.532391792,,,,,,,35.32,47.0,53.7,,,40.64,,26.79,,67.680804571,,,31.998605662,73.29,35.84,,,119.29277945,,,,,47.19,,,82.79,50.9,54.3,,42.8,108.48,175.41,108.27,77.57,121.15,94.62,83.68,92.54,122.1,7.15,54.94,166.2,86.26,126.7,,107.27,13.79,112.21,,,,,,37.34393586,,,55.480223501,,,70.17,122.38,,,,,,,51.1,49.75,63.18,76.16,16.8,79.36,68.31,,54.5,,,38.93,,51.29,61.8,51.0,63.43,52.68,58.08,,,,,,,,,,,,,,,,14.35,65.81,,55.500980511,63.181891032,105.07,106.14,,,,,,,,,64.2,40.04,,,53.45,,29.07,,,54.9,,50.5,,,39.52,,,53.62,,,,,,,80.48,46.08,77.04,,,,,,57.06,47.6,,,66.57,,55.32,54.7,,,,78.53,59.53,,339.73,62.46,71.05,,,72.59,,29.47,62.798404784,49.62,99.5,61.71498986,,,,,44.449460533,,95.58,,36.61,,,,,,22.5,,,,90.2,51.890127124,37.65,60.34,57.64,36.77,113.95,128.24,89.52,120.75,54.85,102.04,52.85,83.85,35.01,63.66,13.97,52.0,330.92,78.57,61.8,,,,,,,,,,,,,,,,,,33.98,115.15,108.06430425,93.89,98.97,102.64,221.33,,,,39.13,,,,22.1,,12.24,96.99,29.05,,13.06,,5.91,,10.36,8.43,11.47,12.5,12.72,11.94,14.68,14.63,,11.03,12.92,18.1,36.37,,,72.0,,,,,,,,,,,,,,,,,,
2024-08-05,66.15,49.9,115.95,115.1,118.25,112.47,7.5,10.75,10.28,10.43,48.4,65.06,6.2,104.19,16.23,132.42,121.07,,66.49,53.05,,,,51.21,50.3,46.0,,,,54.36,,,12.93,13.07,13.04,7.36,122.92,12.76,22.5,127.05,14.2,110.04577431,101.95,88.35,10.17,123.48,3.45,,,,,,,,,,59.97,,,,,,,,94.517802746,,,,,,,,45.35,,,,40.0,,26.02,,66.524121233,,,,71.98,34.68,,,,,,,,45.55,,29.4,72.01,41.99,45.65,,41.87,108.15,142.99,108.74,75.49,120.0,92.77,82.77,90.09,122.12,6.89,55.03,161.1,86.07,122.97,,107.66,13.29,109.78,,,,59.281738851,,37.733143101,,,56.099110485,,,58.5,121.77,,,,,,,50.25,48.3,62.1,74.52,16.28,77.08,64.89,,53.2,46.28,,38.56,,,61.56,49.99,62.05,52.1,57.18,,,,,61.62,,,,,38.72,,,59.96,67.71,69.67,13.95,65.17,,55.182009358,63.141978277,104.51,105.66,,,,,,,,,61.46,38.94,,51.4,,,29.19,53.8,55.39,53.82,42.98,49.46,46.0,,38.52,67.14,,,,,,,,,78.73,47.46,75.85,,,,42.79,,56.1,45.7,67.0,,64.84,,,53.58,,,,76.04,57.78,71.98,332.0,60.41,69.43,,70.63,71.19,,29.1,62.947996029,47.44,97.8,62.37344271,,,,,44.549302089,,86.94,18.55,35.91,,8.96,,,,21.72,,66.22,,90.49,51.490588127,36.87,58.8,56.28,35.63,115.0,127.69,89.6,121.7,54.65,100.95,52.05,84.56,34.8,61.67,13.54,51.41,323.0,75.78,,,,65.1,,,,,,,,,,,,,,,28.0,113.99,107.04633611,92.53,98.15,102.07,220.3,,,,,,,,19.2,,10.21,96.6,25.14,,12.78,,5.88,,10.19,8.25,11.17,12.27,12.69,11.88,14.3,14.52,,10.75,12.58,17.53,36.39,,,67.41,,58.0,,,,,,,,,,,,,,,,
